filename;width_resolution;height_resolution;class;xmin;ymin;xmax;ymax;height;width;model
002_1.jpg;1920;1280;eyebrow;647;385;806;445;1,52;4,04;FASTER
002_1.jpg;1920;1280;eyebrow;886;361;1083;419;1,47;5;FASTER
002_1.jpg;1920;1280;eye;680;446;795;504;1,47;2,92;FASTER
002_1.jpg;1920;1280;eye;924;428;1049;484;1,42;3,18;FASTER
002_1.jpg;1920;1280;nose;781;417;940;647;5,84;4,04;FASTER
002_1.jpg;1920;1280;mouth;769;694;978;764;1,78;5,31;FASTER
002_2.jpg;1920;1280;eyebrow;778;496;926;540;1,12;3,76;FASTER
002_2.jpg;1920;1280;eyebrow;1039;494;1191;538;1,12;3,86;FASTER
002_2.jpg;1920;1280;eye;807;555;922;599;1,12;2,92;FASTER
002_2.jpg;1920;1280;eye;1042;553;1165;597;1,12;3,12;FASTER
002_2.jpg;1920;1280;nose;909;521;1045;726;5,21;3,45;FASTER
002_2.jpg;1920;1280;mouth;884;770;1078;837;1,7;4,93;FASTER
002_3.jpg;1920;1280;eyebrow;750;347;914;410;1,6;4,17;FASTER
002_3.jpg;1920;1280;eyebrow;1020;378;1205;428;1,27;4,7;FASTER
002_3.jpg;1920;1280;eye;758;434;908;498;1,63;3,81;FASTER
002_3.jpg;1920;1280;eye;1040;449;1178;510;1,55;3,51;FASTER
002_3.jpg;1920;1280;nose;880;397;1054;688;7,39;4,42;FASTER
002_3.jpg;1920;1280;mouth;838;733;1099;828;2,41;6,63;FASTER
002_4.jpg;1920;1280;eyebrow;721;389;904;447;1,47;4,65;FASTER
002_4.jpg;1920;1280;eyebrow;1029;387;1208;447;1,52;4,55;FASTER
002_4.jpg;1920;1280;eye;764;451;901;516;1,65;3,48;FASTER
002_4.jpg;1920;1280;eye;1034;457;1180;518;1,55;3,71;FASTER
002_4.jpg;1920;1280;nose;880;423;1068;691;6,81;4,78;FASTER
002_4.jpg;1920;1280;mouth;842;742;1111;847;2,67;6,83;FASTER
002_5.jpg;1920;1280;eyebrow;767;408;925;465;1,45;4,01;FASTER
002_5.jpg;1920;1280;eyebrow;1008;389;1173;430;1,04;4,19;FASTER
002_5.jpg;1920;1280;eye;793;461;916;518;1,45;3,12;FASTER
002_5.jpg;1920;1280;eye;1013;443;1148;492;1,24;3,43;FASTER
002_5.jpg;1920;1280;nose;896;420;1065;648;5,79;4,29;FASTER
002_5.jpg;1920;1280;mouth;878;691;1096;758;1,7;5,54;FASTER
002_6.jpg;1920;1280;eyebrow;731;398;907;451;1,35;4,47;SSD
002_6.jpg;1920;1280;eyebrow;1027;382;1203;443;1,55;4,47;SSD
002_6.jpg;1920;1280;eye;777;459;912;527;1,73;3,43;SSD
002_6.jpg;1920;1280;eye;1028;454;1163;514;1,52;3,43;SSD
002_6.jpg;1920;1280;nose;884;418;1058;681;6,68;4,42;SSD
002_6.jpg;1920;1280;mouth;854;738;1097;816;1,98;6,17;SSD
002_7.jpg;1920;1280;eyebrow;738;410;914;474;1,63;4,47;FASTER
002_7.jpg;1920;1280;eyebrow;1025;406;1220;460;1,37;4,95;FASTER
002_7.jpg;1920;1280;eye;784;478;910;550;1,83;3,2;FASTER
002_7.jpg;1920;1280;eye;1037;473;1174;543;1,78;3,48;FASTER
002_7.jpg;1920;1280;nose;903;442;1060;662;5,59;3,99;FASTER
002_7.jpg;1920;1280;mouth;880;706;1088;798;2,34;5,28;FASTER
002_8.jpg;1920;1280;eyebrow;748;432;934;479;1,19;4,72;FASTER
002_8.jpg;1920;1280;eyebrow;1032;443;1223;489;1,17;4,85;FASTER
002_8.jpg;1920;1280;eye;780;489;910;556;1,7;3,3;FASTER
002_8.jpg;1920;1280;eye;1054;500;1182;557;1,45;3,25;FASTER
002_8.jpg;1920;1280;nose;902;468;1061;719;6,38;4,04;FASTER
002_8.jpg;1920;1280;mouth;872;768;1085;865;2,46;5,41;FASTER
002_9.jpg;1920;1280;eyebrow;651;380;843;442;1,57;4,88;SSD
002_9.jpg;1920;1280;eyebrow;943;383;1121;448;1,65;4,52;SSD
002_9.jpg;1920;1280;eye;692;455;828;511;1,42;3,45;SSD
002_9.jpg;1920;1280;eye;949;456;1078;513;1,45;3,28;SSD
002_9.jpg;1920;1280;nose;815;426;985;629;5,16;4,32;SSD
002_9.jpg;1920;1280;mouth;799;678;1009;752;1,88;5,33;SSD
002_10.jpg;1920;1280;eyebrow;715;407;911;477;1,78;4,98;FASTER
002_10.jpg;1920;1280;eyebrow;1040;386;1241;443;1,45;5,11;FASTER
002_10.jpg;1920;1280;eye;775;496;914;559;1,6;3,53;FASTER
002_10.jpg;1920;1280;eye;1060;475;1200;540;1,65;3,56;FASTER
002_10.jpg;1920;1280;nose;884;440;1086;696;6,5;5,13;FASTER
002_10.jpg;1920;1280;mouth;870;747;1113;825;1,98;6,17;FASTER
002_11.jpg;1920;1280;eyebrow;708;431;907;481;1,27;5,05;FASTER
002_11.jpg;1920;1280;eyebrow;1038;406;1206;450;1,12;4,27;FASTER
002_11.jpg;1920;1280;eye;759;491;898;541;1,27;3,53;FASTER
002_11.jpg;1920;1280;eye;1036;469;1165;524;1,4;3,28;FASTER
002_11.jpg;1920;1280;nose;890;449;1063;687;6,05;4,39;FASTER
002_11.jpg;1920;1280;mouth;854;735;1110;818;2,11;6,5;FASTER
002_12.jpg;1920;1280;eyebrow;663;436;827;478;1,07;4,17;FASTER
002_12.jpg;1920;1280;eyebrow;893;392;1094;444;1,32;5,11;FASTER
002_12.jpg;1920;1280;eye;704;491;824;549;1,47;3,05;FASTER
002_12.jpg;1920;1280;eye;922;458;1052;527;1,75;3,3;FASTER
002_12.jpg;1920;1280;nose;803;457;957;683;5,74;3,91;FASTER
002_12.jpg;1920;1280;mouth;784;724;1015;811;2,21;5,87;FASTER
002_13.jpg;1920;1280;eyebrow;755;333;917;406;1,85;4,11;FASTER
002_13.jpg;1920;1280;eyebrow;1001;333;1159;393;1,52;4,01;FASTER
002_13.jpg;1920;1280;eye;777;423;902;486;1,6;3,18;FASTER
002_13.jpg;1920;1280;eye;1013;407;1142;465;1,47;3,28;FASTER
002_13.jpg;1920;1280;nose;874;355;1044;605;6,35;4,32;FASTER
002_13.jpg;1920;1280;mouth;832;664;1079;742;1,98;6,27;FASTER
002_14.jpg;1920;1280;eyebrow;739;461;894;511;1,27;3,94;FASTER
002_14.jpg;1920;1280;eyebrow;1001;444;1170;496;1,32;4,29;FASTER
002_14.jpg;1920;1280;eye;727;525;884;576;1,3;3,99;FASTER
002_14.jpg;1920;1280;eye;1014;509;1140;553;1,12;3,2;FASTER
002_14.jpg;1920;1280;nose;869;477;1045;728;6,38;4,47;FASTER
002_14.jpg;1920;1280;mouth;835;771;1087;873;2,59;6,4;FASTER
002_15.jpg;1920;1280;eyebrow;749;412;928;466;1,37;4,55;FASTER
002_15.jpg;1920;1280;eyebrow;1014;427;1194;466;0,99;4,57;FASTER
002_15.jpg;1920;1280;eye;781;476;913;540;1,63;3,35;FASTER
002_15.jpg;1920;1280;eye;1036;479;1157;539;1,52;3,07;FASTER
002_15.jpg;1920;1280;nose;891;443;1058;687;6,2;4,24;FASTER
002_15.jpg;1920;1280;mouth;852;748;1093;811;1,6;6,12;FASTER
002_16.jpg;1920;1280;eyebrow;690;384;882;448;1,63;4,88;SSD
002_16.jpg;1920;1280;eyebrow;961;383;1164;440;1,45;5,16;SSD
002_16.jpg;1920;1280;eye;733;462;870;530;1,73;3,48;SSD
002_16.jpg;1920;1280;eye;977;445;1127;514;1,75;3,81;SSD
002_16.jpg;1920;1280;nose;847;420;1023;697;7,04;4,47;SSD
002_16.jpg;1920;1280;mouth;828;748;1072;843;2,41;6,2;SSD
002_17.jpg;1920;1280;eyebrow;740;424;922;486;1,57;4,62;FASTER
002_17.jpg;1920;1280;eyebrow;993;424;1174;486;1,57;4,6;FASTER
002_17.jpg;1920;1280;eye;779;492;904;544;1,32;3,18;FASTER
002_17.jpg;1920;1280;eye;1011;488;1130;539;1,3;3,02;FASTER
002_17.jpg;1920;1280;nose;883;453;1041;677;5,69;4,01;FASTER
002_17.jpg;1920;1280;mouth;854;732;1069;804;1,83;5,46;FASTER
002_18.jpg;1920;1280;eyebrow;755;406;926;456;1,27;4,34;FASTER
002_18.jpg;1920;1280;eyebrow;995;386;1168;426;1,02;4,39;FASTER
002_18.jpg;1920;1280;eye;791;459;922;521;1,57;3,33;FASTER
002_18.jpg;1920;1280;eye;1012;433;1141;497;1,63;3,28;FASTER
002_18.jpg;1920;1280;nose;897;417;1048;653;5,99;3,84;FASTER
002_18.jpg;1920;1280;mouth;882;688;1090;756;1,73;5,28;FASTER
002_19.jpg;1920;1280;eyebrow;784;364;939;415;1,3;3,94;SSD
002_19.jpg;1920;1280;eyebrow;987;367;1137;416;1,24;3,81;SSD
002_19.jpg;1920;1280;eye;799;414;917;467;1,35;3;SSD
002_19.jpg;1920;1280;eye;998;418;1104;472;1,37;2,69;SSD
002_19.jpg;1920;1280;nose;891;412;1034;608;4,98;3,63;SSD
002_19.jpg;1920;1280;mouth;851;663;1060;730;1,7;5,31;SSD
002_20.jpg;1920;1280;eyebrow;785;342;945;397;1,4;4,06;FASTER
002_20.jpg;1920;1280;eyebrow;1059;334;1213;384;1,27;3,91;FASTER
002_20.jpg;1920;1280;eye;804;409;944;463;1,37;3,56;FASTER
002_20.jpg;1920;1280;eye;1070;396;1210;450;1,37;3,56;FASTER
002_20.jpg;1920;1280;nose;932;365;1096;634;6,83;4,17;FASTER
002_20.jpg;1920;1280;mouth;898;676;1128;747;1,8;5,84;FASTER
002_21.jpg;1920;1280;eyebrow;666;356;830;412;1,42;4,17;SSD
002_21.jpg;1920;1280;eyebrow;914;346;1096;406;1,52;4,62;SSD
002_21.jpg;1920;1280;eye;698;418;818;483;1,65;3,05;SSD
002_21.jpg;1920;1280;eye;932;414;1062;477;1,6;3,3;SSD
002_21.jpg;1920;1280;nose;801;393;961;624;5,87;4,06;SSD
002_21.jpg;1920;1280;mouth;772;671;990;740;1,75;5,54;SSD
002_22.jpg;1920;1280;eyebrow;770;401;934;451;1,27;4,17;FASTER
002_22.jpg;1920;1280;eyebrow;1004;400;1188;461;1,55;4,67;FASTER
002_22.jpg;1920;1280;eye;805;442;919;506;1,63;2,9;FASTER
002_22.jpg;1920;1280;eye;1027;451;1141;515;1,63;2,9;FASTER
002_22.jpg;1920;1280;nose;904;422;1047;637;5,46;3,63;FASTER
002_22.jpg;1920;1280;mouth;870;657;1075;751;2,39;5,21;FASTER
002_23.jpg;1920;1280;eyebrow;705;480;850;530;1,27;3,68;FASTER
002_23.jpg;1920;1280;eyebrow;958;448;1112;503;1,4;3,91;FASTER
002_23.jpg;1920;1280;eye;735;529;856;584;1,4;3,07;FASTER
002_23.jpg;1920;1280;eye;965;514;1082;565;1,3;2,97;FASTER
002_23.jpg;1920;1280;nose;853;489;996;720;5,87;3,63;FASTER
002_23.jpg;1920;1280;mouth;842;767;1022;839;1,83;4,57;FASTER
002_24.jpg;1920;1280;eyebrow;747;460;915;504;1,12;4,27;FASTER
002_24.jpg;1920;1280;eyebrow;1010;445;1188;496;1,3;4,52;FASTER
002_24.jpg;1920;1280;eye;763;523;910;579;1,42;3,73;FASTER
002_24.jpg;1920;1280;eye;1024;517;1157;570;1,35;3,38;FASTER
002_24.jpg;1920;1280;nose;881;475;1054;737;6,65;4,39;FASTER
